2063128096,scam,1,10
2063172991,scam,1,10
2063377041,scam,1,10
2063882530,scam,1,10
2064151251,scam,1,10
2064515799,scam,1,10
2064532329,scam,1,10
2064607727,scam,1,10
2064727496,scam,1,10
2064727930,scam,1,10
2065678738,scam,1,10
2065812529,scam,1,10
2065899391,scam,1,10
2066141305,scam,1,10
2066476955,scam,1,10
2067360097,scam,1,10
2067466878,scam,1,10
2067584138,scam,1,10
2067584219,scam,1,10
2067584221,scam,1,10
2067915182,scam,1,10
2068138233,scam,1,10
2068210280,scam,1,10
2068487734,scam,1,10
2068489669,scam,1,10
2069008435,scam,1,10
2069704738,scam,1,10
2072048856,scam,1,10
2072273086,scam,1,10
2072591470,scam,1,10
2072951494,scam,1,10
2073018094,scam,1,10
2073455998,scam,1,10
2073520846,scam,1,10
2073588033,scam,1,10
2073677613,scam,1,10
2073834082,scam,1,10
2073838599,scam,1,10
2074195113,scam,1,10
2074288624,scam,1,10
2074710318,scam,1,10
2074775733,scam,1,10
2075177138,scam,1,10
2075481249,scam,1,10
2076001546,scam,1,10
2077217115,scam,1,10
2077821320,scam,1,10
2078304766,scam,1,10
2078667817,scam,1,10
2078862160,scam,1,10
2079567213,scam,1,10
2079774800,scam,1,10
2082058876,scam,1,10
2082258115,scam,1,10
2082322851,scam,1,10
2082409752,scam,1,10
2082666421,scam,1,10
2082747012,scam,1,10
2082879419,scam,1,10
2082933809,scam,1,10
2083334707,scam,1,10
2083622824,scam,1,10
2083787641,scam,1,10
2084065293,scam,1,10
2084166750,scam,1,10
2084375427,scam,1,10
2084378359,scam,1,10
2084475821,scam,1,10
2084502668,scam,1,10
2084552684,scam,1,10
2084672389,scam,1,10
2085017137,scam,1,10
2085109980,scam,1,10
2085729078,scam,1,10
2085938416,scam,1,10
2086358475,scam,1,10
2086434264,scam,1,10
2086688273,scam,1,10
2086781763,scam,1,10
2087833544,scam,1,10
2087951372,scam,1,10
2087980215,scam,1,10
2088105687,scam,1,10
2088424289,scam,1,10
2088757924,scam,1,10
2089074674,scam,1,10
2089382015,scam,1,10
2089730223,scam,1,10
2089730262,scam,1,10
2089730784,scam,1,10
2089730880,scam,1,10
2089852678,scam,1,10
2089874305,scam,1,10
